Associated Dates,Spend,Revenue,Visits,Impressions,Clicks,Conversions,Pageviews,Unique Visitors,UPO,Campaign Category,Ad Group,Ad Name,Last Touch Channel,Size,Color,Device,Subchannel,Campaign Name,Retail Tier,Retail Campaign Type,Video Spend,Video Impressions,Link Clicks,Engagements,Video Views,Video Completions
12/18/2021,1,1.93,3252,0,357,0,19435,2827,1.1,General,Men's Clothing,Men's Jacket,Paid Search,M,Blue,Mobile,paidsearch-retail,,,,0,0,0,0,0,0
12/18/2021,638.9048978,1979.28,1291,0,1,129.966131,4816,1035,1.8,General,Men's Clothing,Beanie Hat,Paid Search,XL,Blue,Desktop,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/18/2021,1,3.18,929,79968,1,0,4297,862,2.4,General,Men's Clothing,Denim Jeans,Paid Search,L,Blue,Tablet,paidsearch-local,,,,0,0,0,0,0,0
12/18/2021,784.4775189,2401.95,923,0,1,370.6112879,5475,907,1.8,General,Women's Clothing,Beanie Hat,Social Media,XL,Green,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/19/2021,1,3.27,2862,0,704,105.0175221,14562,2645,1.6,General,Accessories,Men's Jacket,Video,XL,Green,Desktop,video-prospecting,,,,633.3573749,48068,974,1,1,1
12/19/2021,1,3.37,1788,0,1,340.4256377,8056,1772,2.2,General,Men's Clothing,Workwear Pants,Paid Search,XL,Yellow,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
12/19/2021,37.49786091,67.45,2574,20642,1,100.7542711,7341,2225,1.4,General,Women's Clothing,Men's Jacket,Email,S,Red,Desktop,affiliates,,,,0,0,0,0,0,0
12/19/2021,237.5531497,366.8,1321,27721,886,187.1852471,3270,1110,1.5,General,Accessories,Hooded Sweatshirt,Email,M,White,Tablet,affiliates,,,,0,0,0,0,0,0
12/19/2021,1,2.47,2507,29500,600,0,12476,2084,2,General,Men's Clothing,Beanie Hat,Email,XXL,Black,Mobile,affiliates,,,,0,0,0,0,0,0
12/19/2021,1828.199901,6229.7,1399,0,1,0,6015,1307,1.1,General,Women's Clothing,Beanie Hat,Display,M,Black,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/19/2021,1,2.91,2761,0,1,72.5875933,15622,2722,1.5,General,Men's Clothing,Women's Boots,Paid Search,XXL,White,Desktop,paidsearch-brand,,,,0,0,0,0,0,0
12/19/2021,1,2.85,1748,40092,509,487.2712666,4492,1479,2.7,General,Outerwear,Hooded Sweatshirt,Social Media,XL,White,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/19/2021,8.413511164,28.93,3231,0,1,193.4676494,14847,2843,1.3,General,Accessories,Workwear Pants,Email,XL,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
12/19/2021,1,2.34,2597,0,1,0,10724,2251,2.5,General,Men's Clothing,Beanie Hat,Display,XXL,Red,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/19/2021,1,1.93,796,0,1,0,3241,779,2.3,General,Outerwear,Women's Boots,Display,M,Yellow,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/19/2021,859.2200754,2633.87,2191,107825,934,45.86551663,12479,1826,1.4,General,Men's Clothing,Denim Jeans,Paid Search,L,White,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/19/2021,1,2.99,3251,178719,1,0,19389,3131,1.7,General,Outerwear,Women's Boots,Email,S,Blue,Desktop,affiliates,,,,0,0,0,0,0,0
12/19/2021,1,3.48,2928,133142,1,42.20042604,15744,2486,2.7,General,Men's Clothing,Men's Jacket,Paid Search,L,Red,Desktop,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/19/2021,137.2967568,313.02,1507,0,522,86.42892629,3719,1483,1.7,General,Women's Clothing,Hooded Sweatshirt,Paid Search,L,White,Mobile,paidsearch-retail,,,,0,0,0,0,0,0
12/19/2021,1,1.5,2562,0,1,0,6430,2290,1.6,General,Accessories,Workwear Pants,Social Media,S,Blue,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/20/2021,1,3.34,1520,110325,1,0,6043,1399,2,General,Women's Clothing,Women's Boots,Other,L,Red,Mobile,other,,,,0,0,0,0,0,0
12/20/2021,1,2.76,3253,28073,1,188.367368,10660,2846,2.7,General,Accessories,Hooded Sweatshirt,Display,S,Blue,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/20/2021,174.6605673,298.78,1724,0,1,0,5589,1399,1.3,General,Women's Clothing,Denim Jeans,Social Media,XXL,Green,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
12/20/2021,1,1.52,1182,9294,103,89.6571259,2603,1069,2.8,General,Outerwear,Denim Jeans,Display,S,Yellow,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/20/2021,238.7280936,581.35,1490,0,948,673.1820537,3458,1438,2.3,General,Women's Clothing,Hooded Sweatshirt,Display,M,Black,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/20/2021,1,3.42,2764,0,1,0,8341,2582,2.7,General,Women's Clothing,Beanie Hat,Social Media,L,Yellow,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/20/2021,39.9941946,68.13,2790,0,689,0,9767,2354,3,General,Outerwear,Men's Jacket,Social Media,S,White,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
12/20/2021,1,1.7,2120,0,1,61.61527785,8690,1855,1.5,General,Men's Clothing,Denim Jeans,Display,XL,Yellow,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/20/2021,486.9367744,1049.05,722,42115,1,0,2584,620,1.9,General,Women's Clothing,Women's Boots,Email,L,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
12/20/2021,48.05544713,72.88,911,0,1,0,2253,798,2.8,General,Men's Clothing,Workwear Pants,Paid Search,XL,Yellow,Mobile,paidsearch-retail,,,,0,0,0,0,0,0
12/20/2021,1,2.81,1750,0,1,524.1229869,8899,1465,2.6,General,Accessories,Beanie Hat,Other,S,Blue,Desktop,other,,,,0,0,0,0,0,0
12/20/2021,1,3.34,3030,0,943,0,12672,2752,1.3,General,Outerwear,Hooded Sweatshirt,Display,XL,Red,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/20/2021,1514.839916,3703.87,1107,0,1,55.34161669,2240,1095,1.7,General,Accessories,Hooded Sweatshirt,Email,XXL,Green,Tablet,affiliates,,,,0,0,0,0,0,0
12/20/2021,1,3.07,1011,0,1,0,2665,943,2.7,General,Accessories,Women's Boots,Video,XL,Yellow,Tablet,video-prospecting,,,,1,20855,479,1,1,1
12/20/2021,1,2.35,1860,76727,1,270.8812105,5867,1567,2.2,General,Accessories,Women's Boots,Paid Search,M,Green,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
12/20/2021,528.8119503,1299.7,1470,39157,1,0,4830,1418,1.1,General,Accessories,Denim Jeans,Social Media,XL,Black,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/20/2021,131.2339516,231.3,968,57284,177,196.360688,3350,926,2.8,General,Men's Clothing,Women's Boots,Display,XL,Green,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/20/2021,1,2.75,3222,0,1,170.8996704,12691,2824,2.9,General,Outerwear,Women's Boots,Email,M,Blue,Mobile,affiliates,,,,0,0,0,0,0,0
12/20/2021,11.63608936,37.56,1305,0,723,0,6173,1058,1.7,General,Men's Clothing,Workwear Pants,Paid Search,XXL,Green,Tablet,paidsearch-brand,,,,0,0,0,0,0,0
12/20/2021,151.7717007,388.93,1915,0,620,129.0297933,9762,1846,2,General,Women's Clothing,Hooded Sweatshirt,Video,XXL,Blue,Tablet,video-branding,,,,1,1,867,1,1,1
12/21/2021,1,1.73,3356,4204,258,0,19924,3178,2.1,General,Women's Clothing,Workwear Pants,Social Media,XXL,White,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/21/2021,330.4448282,565.04,2568,17681,1,0,6905,2148,1.8,General,Women's Clothing,Hooded Sweatshirt,Video,M,Red,Tablet,video-branding,,,,1301.218241,1,1,159,1,619
12/21/2021,61.0147081,209.15,2252,13977,1,0,9415,1928,1.3,General,Outerwear,Women's Boots,Email,XXL,Yellow,Desktop,affiliates,,,,0,0,0,0,0,0
12/21/2021,1,3.45,1753,0,763,97.84935389,7849,1665,1,General,Women's Clothing,Men's Jacket,Social Media,M,Green,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
12/21/2021,57.48983692,105.32,3090,11313,1,371.4615327,8356,2601,3,General,Women's Clothing,Beanie Hat,Video,S,Red,Mobile,video-prospecting,,,,403.5643821,69716,736,202,1,94
12/21/2021,1265.019573,4020.29,3402,40592,1,238.7897975,15369,2947,2.6,General,Men's Clothing,Hooded Sweatshirt,Email,L,Red,Mobile,affiliates,,,,0,0,0,0,0,0
12/21/2021,1,1.55,2176,92320,11,139.3008462,6903,2172,1.7,General,Women's Clothing,Women's Boots,Other,XXL,Blue,Tablet,other,,,,0,0,0,0,0,0
12/21/2021,1,2.8,1221,25307,272,0,5525,1001,1.6,General,Women's Clothing,Beanie Hat,Social Media,XL,Blue,Tablet,paidsocial-prospecting,,,,0,0,0,0,0,0
12/21/2021,1,2.16,841,77413,1,0,1728,741,1.2,General,Accessories,Hooded Sweatshirt,Display,XL,Red,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/21/2021,663.8448935,1554.47,2064,1269,1,118.4996631,8616,1867,2.4,General,Men's Clothing,Beanie Hat,Display,S,Green,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/21/2021,1,2.98,1549,36764,716,0,5699,1462,1.9,General,Outerwear,Beanie Hat,Other,S,Red,Desktop,other,,,,0,0,0,0,0,0
12/21/2021,657.305461,2114.52,1114,0,1,385.8643793,4952,1055,2.6,General,Outerwear,Women's Boots,Other,XXL,White,Tablet,other,,,,0,0,0,0,0,0
12/21/2021,1,3.04,3295,0,1,447.6796911,8638,2766,2.1,General,Men's Clothing,Beanie Hat,Social Media,M,Black,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
12/21/2021,1,2.23,1892,23682,108,0,7263,1673,2.3,General,Accessories,Workwear Pants,Email,XL,Black,Tablet,affiliates,,,,0,0,0,0,0,0
12/21/2021,1,1.71,1677,31127,1,111.2089434,3865,1541,1.6,General,Women's Clothing,Workwear Pants,Other,XL,Red,Desktop,other,,,,0,0,0,0,0,0
12/21/2021,177.5000194,305.18,2251,120249,448,42.45247222,5593,2127,2,General,Women's Clothing,Beanie Hat,Paid Search,S,Red,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
12/21/2021,298.0535122,517.49,1948,0,52,0,5206,1708,2,General,Accessories,Women's Boots,Email,S,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
12/21/2021,537.4837233,1417.44,794,0,1,161.1257825,3075,646,1.5,General,Men's Clothing,Women's Boots,Social Media,XXL,Blue,Mobile,paidsocial-branding,,,,0,0,0,0,0,0
12/21/2021,225.2838128,373.87,1767,26478,1,562.2810643,9034,1471,3,General,Men's Clothing,Denim Jeans,Other,M,White,Desktop,other,,,,0,0,0,0,0,0
12/21/2021,1,3.15,2696,16796,1,94.7544147,6265,2308,1.5,General,Women's Clothing,Workwear Pants,Display,XL,Black,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/21/2021,977.4329601,2143.31,3219,24001,1,276.8867414,12183,2758,1.3,General,Women's Clothing,Workwear Pants,Display,XL,Black,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/21/2021,1,3.01,1858,0,1,0,7037,1718,2.7,General,Men's Clothing,Workwear Pants,Display,M,White,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/21/2021,554.3212491,1049.5,2495,106363,1,0,12395,2202,2.7,General,Women's Clothing,Women's Boots,Paid Search,L,Green,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
12/21/2021,214.555339,398.03,2917,0,1149,6.430036017,16502,2716,1,General,Accessories,Women's Boots,Social Media,XXL,Red,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/21/2021,1,2.74,858,0,409,575.1251806,2739,703,2.7,General,Women's Clothing,Denim Jeans,Other,XXL,Green,Desktop,other,,,,0,0,0,0,0,0
12/21/2021,1,1.9,1036,0,148,424.5291544,2235,961,1.3,General,Accessories,Workwear Pants,Social Media,XL,Black,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/21/2021,1,2.63,1786,0,607,0,5892,1719,1.4,General,Women's Clothing,Men's Jacket,Paid Search,XXL,Red,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/21/2021,1,2.46,786,69918,1,0,4228,780,2.3,General,Outerwear,Denim Jeans,Email,XXL,White,Desktop,affiliates,,,,0,0,0,0,0,0
12/21/2021,1,3.34,3121,55281,1183,0,10499,2987,1.7,General,Men's Clothing,Beanie Hat,Display,XXL,Green,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/21/2021,1,3.32,2361,0,1,0,13036,2188,1.2,General,Accessories,Workwear Pants,Other,S,Red,Desktop,other,,,,0,0,0,0,0,0
12/21/2021,336.2721096,805.8,1991,0,289,0,4541,1645,2.2,General,Women's Clothing,Women's Boots,Display,XL,Yellow,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/22/2021,1,1.83,2111,84695,851,135.9107502,12218,1828,2.3,General,Women's Clothing,Denim Jeans,Video,XL,Yellow,Mobile,video-branding,,,,441.0386206,1,142,1,72,113
12/22/2021,1,2.95,780,5390,1,134.2522724,3221,727,2.3,General,Women's Clothing,Workwear Pants,Display,M,Yellow,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/22/2021,1,1.58,3249,45576,990,0,14724,3240,2.4,General,Accessories,Hooded Sweatshirt,Email,XL,White,Tablet,affiliates,,,,0,0,0,0,0,0
12/22/2021,1,1.79,2122,0,1,170.1141325,8827,1903,2,General,Women's Clothing,Beanie Hat,Social Media,M,Red,Mobile,paidsocial-prospecting,,,,0,0,0,0,0,0
12/22/2021,1,1.56,2504,0,1083,155.1386899,14246,2296,1.1,General,Outerwear,Beanie Hat,Paid Search,S,Yellow,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
12/22/2021,734.0163798,1907.62,3019,0,252,0,11257,2661,1.9,General,Women's Clothing,Men's Jacket,Paid Search,XXL,Black,Mobile,paidsearch-local,,,,0,0,0,0,0,0
12/22/2021,1,1.58,1622,9448,123,206.5687054,7918,1384,1.7,General,Men's Clothing,Women's Boots,Email,S,Black,Mobile,affiliates,,,,0,0,0,0,0,0
12/22/2021,1616.567235,2748.38,2313,49773,1107,0,10472,2077,1.6,General,Accessories,Men's Jacket,Video,XXL,Red,Mobile,video-prospecting,,,,1,1,1,1,308,1050
12/22/2021,14.65436259,38.79,2657,9766,1,499.742516,8528,2379,1.2,General,Outerwear,Beanie Hat,Other,S,White,Desktop,other,,,,0,0,0,0,0,0
12/23/2021,1,1.61,3386,0,224,0,13148,3383,2.3,General,Men's Clothing,Women's Boots,Social Media,S,Blue,Desktop,paidsocial-retargeting,,,,0,0,0,0,0,0
12/23/2021,275.5919135,570,1806,0,282,197.608196,10064,1464,1.5,General,Women's Clothing,Workwear Pants,Display,M,Black,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/23/2021,429.4363006,1182.18,2262,14443,1,141.7299506,13260,2074,1.9,General,Outerwear,Workwear Pants,Social Media,M,Black,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/23/2021,1,3.2,2554,0,296,0,5399,2523,2.2,General,Men's Clothing,Denim Jeans,Display,M,Yellow,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/23/2021,1,2.09,2340,0,1,0,12301,2192,2.4,General,Outerwear,Men's Jacket,Email,M,Blue,Desktop,affiliates,,,,0,0,0,0,0,0
12/23/2021,1,2.05,2436,0,1,0,10041,2269,1.1,General,Accessories,Hooded Sweatshirt,Other,S,Yellow,Desktop,other,,,,0,0,0,0,0,0
12/23/2021,1,3.03,1934,121147,301,164.6468435,4396,1913,1.5,General,Women's Clothing,Workwear Pants,Paid Search,M,Red,Tablet,paidsearch-pmax,,,,0,0,0,0,0,0
12/23/2021,632.6023515,1248.16,1281,16900,613,0,2860,1278,2.6,General,Accessories,Denim Jeans,Email,XL,Green,Tablet,affiliates,,,,0,0,0,0,0,0
12/23/2021,1104.986848,3161.69,2921,64757,706,0,9649,2490,1.9,General,Women's Clothing,Workwear Pants,Email,S,Red,Tablet,affiliates,,,,0,0,0,0,0,0
12/23/2021,1,2.6,3285,19650,1290,193.1752169,11238,3197,1.1,General,Men's Clothing,Denim Jeans,Video,M,Green,Mobile,video-prospecting,,,,1674.363192,60992,1,396,9,144
12/23/2021,116.7539705,201.94,2760,35994,1,17.36047949,8341,2310,2.1,General,Women's Clothing,Men's Jacket,Social Media,XL,Green,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/23/2021,613.342569,1784.34,1362,0,1,0,6444,1288,1.3,General,Outerwear,Hooded Sweatshirt,Other,S,Yellow,Desktop,other,,,,0,0,0,0,0,0
12/23/2021,597.5326682,2075.3,1699,0,468,26.33365805,8195,1424,2.2,General,Accessories,Denim Jeans,Paid Search,XXL,Green,Mobile,paidsearch-shopping,,,,0,0,0,0,0,0
12/24/2021,788.8657975,1866.99,1007,0,705,317.7900279,4855,990,1.1,General,Women's Clothing,Hooded Sweatshirt,Display,L,Green,Mobile,display-prospecting,,,,0,0,0,0,0,0
12/24/2021,65.46717903,147.95,1823,0,1,0,4046,1657,1.5,General,Accessories,Beanie Hat,Social Media,S,Yellow,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
12/24/2021,400.2233537,1251.73,2323,27338,1150,0,9428,1974,1.9,General,Accessories,Men's Jacket,Video,XXL,Green,Mobile,video-prospecting,,,,587.5087353,42834,592,1,590,225
12/24/2021,1,2.49,1686,50908,516,0,6482,1546,2.6,General,Outerwear,Denim Jeans,Other,L,Green,Tablet,other,,,,0,0,0,0,0,0
12/24/2021,1,2.08,846,12221,724,337.4028373,4649,746,1.9,General,Men's Clothing,Denim Jeans,Email,S,Blue,Tablet,affiliates,,,,0,0,0,0,0,0
12/24/2021,1,1.66,1851,67894,218,150.4465601,5364,1675,2.2,General,Accessories,Men's Jacket,Video,XL,Blue,Desktop,video-prospecting,,,,1,1,1,1,1,718
12/24/2021,1,2.06,3375,12224,1,0,12790,3229,2.8,General,Men's Clothing,Denim Jeans,Video,S,Black,Tablet,video-branding,,,,403.6250757,1,168,1,258,849
12/24/2021,145.0222294,403.53,1509,23555,946,80.61862778,6061,1297,2.3,General,Accessories,Denim Jeans,Display,L,White,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/24/2021,1,2.88,3048,106501,1,266.1308333,7419,2576,2,General,Outerwear,Beanie Hat,Paid Search,S,Red,Mobile,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/24/2021,385.6442431,1191.1,1491,0,492,110.9721083,8399,1448,1.9,General,Women's Clothing,Women's Boots,Display,L,Red,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/24/2021,1,2.24,3217,0,522,410.4270916,8880,3037,1.7,General,Outerwear,Men's Jacket,Other,L,Green,Tablet,other,,,,0,0,0,0,0,0
12/24/2021,1,1.92,834,0,1,211.2256186,3662,674,1.1,General,Men's Clothing,Workwear Pants,Paid Search,L,Red,Mobile,paidsearch-retail,,,,0,0,0,0,0,0
12/24/2021,1,2.89,2810,32795,917,0,9403,2471,2.5,General,Accessories,Men's Jacket,Email,S,Red,Tablet,affiliates,,,,0,0,0,0,0,0
12/24/2021,394.5145498,1204.52,1153,0,1,0,3209,1143,2.9,General,Women's Clothing,Hooded Sweatshirt,Other,S,Red,Mobile,other,,,,0,0,0,0,0,0
12/24/2021,1159.09425,2582.24,902,0,909,0,3115,787,1,General,Accessories,Women's Boots,Email,M,Black,Desktop,affiliates,,,,0,0,0,0,0,0
12/24/2021,658.4667731,1473.33,1380,0,1,0,5586,1198,2.2,General,Outerwear,Men's Jacket,Paid Search,S,Black,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/24/2021,1637.167283,4407.95,2883,39422,1,244.9952198,8203,2645,2.5,General,Accessories,Hooded Sweatshirt,Other,XL,Green,Tablet,other,,,,0,0,0,0,0,0
12/24/2021,1,2.32,1780,113335,765,0,4793,1689,2.2,General,Women's Clothing,Beanie Hat,Other,L,White,Mobile,other,,,,0,0,0,0,0,0
12/24/2021,1,2.16,800,0,315,0,1822,665,1.1,General,Accessories,Workwear Pants,Display,M,Red,Mobile,display-prospecting,,,,0,0,0,0,0,0
12/24/2021,602.6005881,1988.24,868,0,591,0,3579,697,2.2,General,Accessories,Beanie Hat,Email,XL,Black,Desktop,affiliates,,,,0,0,0,0,0,0
12/24/2021,1,2.13,1176,0,286,0,3105,1060,1.1,General,Outerwear,Men's Jacket,Display,XXL,Red,Mobile,display-retargeting,,,,0,0,0,0,0,0
12/24/2021,1,2.76,3184,0,1,259.722903,9025,2558,2,General,Men's Clothing,Workwear Pants,Social Media,L,Red,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
12/24/2021,1,1.77,1745,0,1,424.3223488,6010,1603,2.6,General,Accessories,Denim Jeans,Other,XL,Red,Desktop,other,,,,0,0,0,0,0,0
12/24/2021,1,2.72,2448,0,845,0,7355,2263,1.9,General,Men's Clothing,Men's Jacket,Social Media,XXL,Black,Mobile,paidsocial-branding,,,,0,0,0,0,0,0
12/24/2021,504.7772024,1494.22,1364,0,1,209.201862,4179,1327,2,General,Men's Clothing,Hooded Sweatshirt,Paid Search,S,Blue,Tablet,paidsearch-retail,,,,0,0,0,0,0,0
12/24/2021,611.3059216,1454.06,1729,0,1,0,6369,1458,1.3,General,Men's Clothing,Men's Jacket,Paid Search,XXL,Black,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
12/24/2021,1328.614681,4550.26,2022,18606,1,146.7308464,6794,1880,2,General,Women's Clothing,Denim Jeans,Other,XXL,White,Mobile,other,,,,0,0,0,0,0,0
12/24/2021,1,3.41,3108,20994,605,95.27818353,10912,2917,1.5,General,Accessories,Workwear Pants,Display,XXL,Red,Desktop,display-retargeting,,,,0,0,0,0,0,0
12/24/2021,1992.487587,4552.37,2631,0,1,6.542638894,9302,2496,2.9,General,Women's Clothing,Women's Boots,Email,XXL,Red,Mobile,affiliates,,,,0,0,0,0,0,0
12/24/2021,692.3642187,1947.8,939,29281,1155,159.5144087,4119,771,2.7,General,Women's Clothing,Women's Boots,Social Media,L,White,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/24/2021,526.2026983,1043.46,2971,32228,1,0,7316,2765,1.9,General,Accessories,Workwear Pants,Email,M,Green,Tablet,affiliates,,,,0,0,0,0,0,0
12/25/2021,585.2198508,1064.67,2954,38523,1086,66.84197585,10552,2694,1.2,General,Women's Clothing,Men's Jacket,Display,XXL,White,Mobile,display-prospecting,,,,0,0,0,0,0,0
12/25/2021,1,3.41,770,20674,71,200.8180207,2846,754,1.4,General,Women's Clothing,Women's Boots,Other,S,Red,Mobile,other,,,,0,0,0,0,0,0
12/25/2021,192.4777084,372.27,1221,6708,1,0,5617,1201,1.4,General,Outerwear,Denim Jeans,Video,M,Black,Mobile,video-branding,,,,1,55613,102,28,1,633
12/25/2021,419.0984782,1404.51,1422,0,1,155.6929483,5293,1173,2.3,General,Accessories,Women's Boots,Paid Search,M,Yellow,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
12/25/2021,48.99574327,87.26,2471,0,406,0,6456,2295,2.2,General,Outerwear,Men's Jacket,Video,M,White,Desktop,video-prospecting,,,,1,1,1,296,1,351
12/25/2021,1,3.06,932,0,1,349.2233612,4863,916,3,General,Women's Clothing,Men's Jacket,Email,M,Black,Tablet,affiliates,,,,0,0,0,0,0,0
12/25/2021,17.03918625,42.08,1896,4510,1,338.0473468,10061,1541,2.2,General,Outerwear,Women's Boots,Social Media,M,Yellow,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
12/25/2021,18.46437548,49.92,3457,23757,1213,346.3598397,15799,3314,2.4,General,Outerwear,Hooded Sweatshirt,Video,S,Red,Tablet,video-prospecting,,,,1,13452,1,1,1,162
12/25/2021,1,2.21,2816,0,1650,80.7353391,14255,2628,2.6,General,Accessories,Beanie Hat,Other,M,Red,Tablet,other,,,,0,0,0,0,0,0
12/25/2021,1,1.75,1075,25851,1,282.9905513,4894,993,1.2,General,Outerwear,Denim Jeans,Other,S,Blue,Tablet,other,,,,0,0,0,0,0,0
12/25/2021,1,2.47,2000,0,251,386.4253266,5095,1653,2.4,General,Outerwear,Women's Boots,Display,XL,White,Tablet,display-retargeting,,,,0,0,0,0,0,0
12/25/2021,498.1306181,1127.88,1972,27445,1360,0,5264,1589,2.5,General,Women's Clothing,Hooded Sweatshirt,Video,M,Green,Tablet,video-prospecting,,,,271.7257852,75925,1,1,141,777
12/25/2021,69.25270257,162.86,2512,0,536,54.82113384,9287,2187,1.8,General,Men's Clothing,Beanie Hat,Video,XL,Yellow,Mobile,video-prospecting,,,,646.1782251,4696,448,1,1,1
12/25/2021,1,2.06,1729,16346,689,269.6731254,9063,1585,3,General,Outerwear,Women's Boots,Display,M,Red,Desktop,display-prospecting,,,,0,0,0,0,0,0
12/25/2021,1,2.83,1689,0,624,445.4332306,3860,1467,2.8,General,Accessories,Men's Jacket,Social Media,XL,Green,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
12/25/2021,1,2.71,2529,0,1272,74.84636153,11698,2186,1.6,General,Men's Clothing,Denim Jeans,Display,L,Green,Tablet,display-prospecting,,,,0,0,0,0,0,0
12/25/2021,1,2.09,2019,25064,1,293.0452938,8724,1980,2.8,General,Women's Clothing,Beanie Hat,Paid Search,M,White,Mobile,paidsearch-local,,,,0,0,0,0,0,0
12/25/2021,1147.765916,3558.09,1095,0,1212,0,4954,968,1.2,General,Accessories,Beanie Hat,Social Media,M,Yellow,Tablet,paidsocial-prospecting,,,,0,0,0,0,0,0
12/25/2021,647.6621407,2197.18,2214,96040,49,0,12955,2114,3,General,Women's Clothing,Women's Boots,Other,L,Yellow,Mobile,other,,,,0,0,0,0,0,0
12/25/2021,855.6214832,2836.18,2625,0,1,409.1938986,8766,2212,1.4,General,Accessories,Workwear Pants,Video,L,Red,Tablet,video-prospecting,,,,18.00847315,1,1,1,737,629
12/25/2021,1,2.16,3011,6523,371,126.0975075,15447,2847,2.9,General,Accessories,Denim Jeans,Social Media,S,White,Desktop,paidsocial-branding,,,,0,0,0,0,0,0
12/26/2021,590.5717511,1676.4,3453,0,12,0,7371,3058,2.3,General,Men's Clothing,Denim Jeans,Paid Search,XL,Green,Tablet,paidsearch-shopping,,,,0,0,0,0,0,0
12/26/2021,232.4525785,391.19,3296,105162,1,0,11615,3268,2,General,Men's Clothing,Hooded Sweatshirt,Video,XL,Red,Mobile,video-prospecting,,,,1,23591,1,1,1,1
12/26/2021,1,2.55,1758,142424,1,231.4834633,7568,1572,2.5,General,Women's Clothing,Hooded Sweatshirt,Video,XL,Green,Mobile,video-branding,,,,1,1,839,1,387,1
